funding_rounds,time_to_first_funding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,status,region,city,total_investment,Industry_Group,Founded_year
1.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,818,2897,389673.0,22,2012
2.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,0.0,14,2001
2.0,1969.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,2,815,2889,20000000.0,7,2006
1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,815,2889,0.0,34,2010
4.0,329.0,100000.0,10000000.0,55000000.0,0.0,0.0,0.0,0.0,2,83,223,65100000.0,14,2011
2.0,449.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,1500000.0,19,2007
1.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,25,2003
1.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,541,3337,0.0,31,2009
1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,3000000.0,38,2011
2.0,329.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,200000000.0,7,2010
2.0,868.0,10000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0,352,1225,30000000.0,11,2005
6.0,390.0,5000000.0,5780000.0,60000000.0,55000000.0,0.0,0.0,0.0,2,145,562,876780000.0,38,2005
1.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,5100000.0,13,2011
2.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,6100000.0,23,2008
1.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,998,3569,0.0,11,2012
1.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,368750.0,38,2007
3.0,89.0,5000000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0,645,2187,12800000.0,26,2007
1.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,15873.0,8,2011
1.0,2117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,1987,0.0,31,2009
1.0,2651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,350,50000.0,38,2006
2.0,-841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,811,2878,3987693.0,19,2013
1.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,250000.0,0,2012
1.0,162.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,7000000.0,28,2008
1.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,778,2695,3000000.0,19,2009
4.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,807,2866,17129760.0,24,2009
3.0,176.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,265,903,1300000.0,17,2009
1.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,100000.0,24,2010
3.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,3050000.0,38,2013
1.0,950.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,2000000.0,24,2009
5.0,951.0,3000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,2,739,2581,25250000.0,38,2008
1.0,2096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,531,100000.0,31,2009
2.0,360.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1000000.0,28,2013
3.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,0.0,33,2011
2.0,105.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,12000000.0,38,2013
1.0,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,4000000.0,31,2013
2.0,670.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,739,2081,6700000.0,38,2004
1.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,119,0.0,23,2013
2.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,391,524,52588928.0,19,2008
5.0,349.0,4200000.0,19000000.0,0.0,0.0,0.0,0.0,0.0,2,90,259,23857750.0,38,2010
3.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,149,6528902.0,7,2006
2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,654,3315,0.0,22,2013
1.0,5193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,346,873,1613014.0,5,1997
5.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,315,1047,2450000.0,31,2011
1.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,959,190035.0,38,2012
1.0,209.0,3107198.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,3107198.0,7,2011
1.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,959,3382,650000.0,24,2010
1.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2790,2875000.0,31,2011
1.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,2417,1500000.0,25,2012
5.0,1061.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,2,114,276,11110000.0,23,2009
1.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,863,3087,47566.0,8,2011
4.0,600.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,519,1784,20100000.0,26,2004
1.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,815,2889,0.0,19,2006
1.0,2639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,1136548.0,19,2003
2.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,460775.0,38,2013
3.0,479.0,0.0,3989751.0,0.0,0.0,0.0,0.0,0.0,2,818,2897,3989751.0,19,2008
4.0,1800.0,5600000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,2,22,28,9850000.0,24,2006
2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,587,2007,600000.0,24,2009
2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,37,79,269260.0,11,2013
3.0,3.0,9500000.0,9000000.0,0.0,0.0,0.0,0.0,0.0,2,391,1373,18500000.0,17,2012
3.0,1440.0,17000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,34000000.0,24,2004
1.0,409.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,2995,100000.0,7,2012
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,24,2006
1.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,2202,5100000.0,22,2011
2.0,433.0,25000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,27000000.0,26,2012
1.0,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,145,3569,0.0,7,2012
1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,0.0,38,2008
2.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,140000.0,1,2013
1.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,419,1454,0.0,12,2012
1.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,6,2012
1.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,200000.0,31,2014
2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,79501.0,23,2014
1.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,0.0,6,2013
3.0,675.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0,588,2012,15590000.0,7,2008
2.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,2779980.0,26,2008
1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,815,3095,24600000.0,42,2011
1.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,150000.0,28,2011
1.0,8911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2787,30608728.0,21,1987
2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,4500000.0,34,2013
3.0,244.0,8100000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,2,114,346,17700000.0,25,2012
2.0,845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,23800000.0,11,2011
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,100000.0,26,2013
1.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,317,1094,30000000.0,28,2010
1.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,758,0.0,31,2013
1.0,1737.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,642,1235,1000000.0,28,2010
1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,586,1996,1380700.0,17,2011
4.0,473.0,0.0,15050000.0,0.0,0.0,27000013.0,0.0,0.0,2,815,2889,81574271.0,17,2005
1.0,1196.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,35000000.0,13,2008
2.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,868,3099,105651.0,6,2010
1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,0.0,38,2012
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,932,3270,20000.0,7,2012
1.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,7575757.0,25,2009
3.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,210000.0,38,2011
1.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,815,2889,0.0,7,2005
2.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,83,223,80000.0,41,2009
1.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,998,3569,0.0,18,2012
2.0,0.0,9600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,815,2889,9600000.0,7,2005
1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,707,3532,70000.0,24,2011
1.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,0.0,42,2011
3.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,1432051.0,1,2011
2.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,391,1373,2800000.0,8,2008
2.0,971.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3038,4100000.0,38,2011
1.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,900000.0,38,2013
2.0,3029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,10000000.0,11,1999
2.0,1227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2610,925000.0,38,2010
1.0,3442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,435400.0,38,2002
2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,815,2889,0.0,28,2011
2.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,222,798,700000.0,31,2014
1.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,36,3500000.0,38,2011
1.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,407,2649,450000.0,33,2013
1.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,739,865,0.0,31,2013
1.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,0.0,42,2008
1.0,3609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,673,2111,0.0,22,2004
2.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,770,2794,10312103.0,8,2009
1.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,500000.0,22,2008
1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,679,0.0,31,2011
2.0,178.0,3500000.0,4050000.0,0.0,0.0,0.0,0.0,0.0,2,770,2799,7550000.0,28,2005
1.0,3128.0,0.0,6410000.0,0.0,0.0,0.0,0.0,0.0,2,608,2104,6410000.0,17,2000
1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,15000.0,38,2011
1.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,299,3178,0.0,31,2011
1.0,2878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,1658,0.0,34,2006
1.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,43138.0,32,2013
1.0,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,637,2142,0.0,31,1989
1.0,2898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,817,2896,10200000.0,23,2003
1.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,901,3182,0.0,38,2012
1.0,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,0.0,11,2012
1.0,9154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,620,259,10000000.0,7,1984
1.0,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,20000.0,38,2012
4.0,361.0,6000000.0,9000000.0,23000000.0,0.0,0.0,0.0,0.0,2,770,2787,118000000.0,21,2004
8.0,1740.0,32000000.0,30000000.0,40000000.0,30000000.0,69000000.0,0.0,0.0,2,977,3420,502860000.0,10,2001
2.0,1710.0,30000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,2,818,2897,50000000.0,26,2000
1.0,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,315,1363,350000.0,26,2000
1.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,413,1432,500000.0,5,2008
2.0,0.0,5250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,6000000.0,24,2007
3.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,1,2010
1.0,1881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,148,0.0,6,2008
1.0,3032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,2138,20000000.0,0,2006
1.0,8346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,242,93,40000000.0,5,1989
2.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,61,2970,151022.0,8,2010
1.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,381,1321,4260000.0,28,2009
1.0,-238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,76,189,4845819.0,31,2010
1.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,700,2394,1412834.0,12,2011
1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,324,1440,0.0,35,2014
1.0,2726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,78,192,3356695.0,14,2007
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,21,2012
1.0,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,807,3281,500000.0,12,2000
1.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,3500000.0,38,2013
6.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,584,1975,4211031.0,23,2006
1.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,936,825000.0,1,2013
1.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,242,309,0.0,17,2011
3.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,400988.0,5,2011
1.0,1747.0,1770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,640,2160,1770000.0,38,2001
1.0,2586.0,0.0,0.0,0.0,4540000.0,0.0,0.0,0.0,2,859,3067,4540000.0,38,1999
2.0,3362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,473,4400000.0,24,1997
1.0,9262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,997,3568,2700000.0,23,1988
1.0,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,600000.0,31,2006
1.0,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,3355282.0,9,2009
5.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,875000.0,7,2012
2.0,6554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,813,6790000.0,22,1991
1.0,3145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,605,2083,375000.0,34,2004
1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,174,556,25000.0,1,2007
2.0,4836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,468,78799653.0,16,1998
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,215,2788,147000.0,8,2010
1.0,1555.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,2023,2000000.0,5,2010
1.0,2419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,805908.0,5,2001
5.0,536.0,3400000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,2,190,605,19148000.0,7,2009
1.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,90000.0,6,2013
1.0,853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,31,2012
2.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,199,642,4350000.0,5,2013
1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,2632,0.0,22,2010
3.0,4488.0,16850000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1795,39610000.0,5,2000
1.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2535,2250180.0,5,2011
1.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,60000.0,6,2010
1.0,1129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,3146,1500000.0,22,2009
4.0,2503.0,0.0,0.0,27000000.0,0.0,0.0,0.0,0.0,2,588,2012,583000000.0,22,2000
2.0,1932.0,3000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,9000000.0,22,2008
1.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,30000.0,31,2014
1.0,1270.0,6467283.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,6467283.0,24,2008
2.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,2360,8140565.0,22,2008
1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,39,2012
1.0,1722.0,0.0,3986362.0,0.0,0.0,0.0,0.0,0.0,2,496,1683,3986362.0,23,2010
8.0,720.0,3870000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,2,519,363,25560400.0,38,2006
4.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2612,14130737.0,21,2010
1.0,3877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,972,500000.0,17,1998
1.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,1040,150000.0,36,2009
5.0,363.0,5300000.0,9575077.0,0.0,0.0,0.0,0.0,0.0,2,449,1518,25930577.0,5,2011
5.0,1665.0,0.0,5324000.0,0.0,0.0,0.0,0.0,0.0,2,238,3441,12005448.0,38,2005
1.0,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,1273000.0,38,2007
1.0,512.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,12000000.0,5,2009
1.0,2191.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,3000000.0,38,2008
3.0,4377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,58,3566,98329011.0,5,2001
3.0,723.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1595000.0,24,2011
1.0,5774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,3705137.0,31,1993
2.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,147,1805,510000000.0,15,2007
3.0,-1090.0,5675000.0,11000000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,17087500.0,8,2013
1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,275166.0,31,2011
5.0,478.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,711,2389,4139407.0,24,2010
1.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,208,679,0.0,34,2012
3.0,1045.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,720,2511,7618249.0,24,2006
1.0,1229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2612,2100000.0,38,2002
1.0,2040.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,496,1683,2500000.0,33,1999
1.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,1729,450000.0,38,2008
3.0,1054.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,452,2355,960000.0,22,2010
1.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1500000.0,8,2012
1.0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,50000.0,14,2007
1.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,588,2014,132500.0,22,2009
1.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,2573,0.0,22,2013
3.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,1767,2757346.0,38,2009
2.0,892.0,250000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,2,22,3505,4250000.0,23,2008
1.0,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,777,1417,661000.0,23,2007
1.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,729,2538,200000.0,38,2012
1.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,816,2892,1287963.0,5,2007
10.0,1354.0,9000000.0,0.0,6000000.0,0.0,0.0,0.0,0.0,2,467,1594,28364818.0,22,2006
1.0,1660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,4545754.0,17,2009
1.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,308,1531,1300000.0,38,2009
1.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,0.0,24,2009
1.0,4504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,34300806.0,5,2002
1.0,3968.0,0.0,0.0,0.0,22009460.0,0.0,0.0,0.0,2,496,1683,22009460.0,5,2003
1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,637,2142,15000.0,38,2012
2.0,1060.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,1933,23000000.0,24,2009
1.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,637,2142,762000.0,38,2012
1.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,2860,2338650.0,22,2010
2.0,1888.0,10000000.0,23500000.0,0.0,0.0,0.0,0.0,0.0,2,519,468,33500000.0,5,2006
2.0,4720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,2202,244600000.0,17,1992
1.0,871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,692,489,368000.0,1,2003
1.0,2727.0,4499999.0,0.0,0.0,0.0,0.0,0.0,0.0,2,603,2065,4499999.0,34,2005
4.0,-59.0,4500000.0,11100000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,17800000.0,8,2008
1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,0.0,26,2008
1.0,1801.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2096,10000000.0,1,2004
1.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,14,2011
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,50000.0,8,2011
1.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,2421,4000000.0,17,2009
3.0,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,766,2719,16424363.0,23,2004
1.0,8791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,658,2276,10720178.0,23,1990
2.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,135,431,131568.0,8,2012
1.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,224,1602,4710960.0,22,2009
1.0,4048.0,0.0,0.0,25090000.0,0.0,0.0,0.0,0.0,2,642,1235,25090000.0,29,1997
1.0,4548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,786,2540,25478613.0,7,2002
3.0,787.0,4000000.0,7540000.0,19500000.0,0.0,0.0,0.0,0.0,2,603,2065,31040000.0,28,2004
1.0,1247.0,1270000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,853,3046,1270000.0,26,2004
2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,717,2465,0.0,22,2012
2.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2799,50000000.0,38,1999
1.0,1718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,430000.0,5,2005
1.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,0.0,28,2009
4.0,2240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,914,3226,63016244.0,22,2004
1.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2859,150000.0,28,2009
2.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,915,3231,3255325.0,38,1997
2.0,499.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,452,2355,8500000.0,12,2011
3.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,4045500.0,38,2005
6.0,930.0,0.0,30000000.0,31000000.0,0.0,0.0,30000000.0,0.0,2,114,468,113701127.0,5,2004
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,114,468,457282.0,17,2008
3.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,237,5705841.0,38,2001
1.0,3152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,524,1803,0.0,38,2004
2.0,4683.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,2,770,2383,13410901.0,38,1999
2.0,989.0,0.0,28500000.0,0.0,0.0,0.0,0.0,0.0,2,205,674,28500000.0,41,2006
1.0,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,807,1587,225000.0,38,2013
